City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,lon,lat,QV2M,T2M,U10M,V10M,PS (Pa),PBLTOP (Pa),PBLH (m),WindSpeed,Temp_Diff,DayOfWeek,Month,IsWeekend,Month_sin,Month_cos,Day_sin,Day_cos,RelativeHumidity,IsHoliday,Wind_Direction,Season,Festival,LST_Day_1km,Optical_Depth_047,dewpoint_temperature_2m,temperature_2m,Month_cat,DayOfWeek_cat
Delhi,10-06-2020,178,97.9,192.24,147.74,202.92,1.87,169.1,76.875,28.5,0.01549993,303.47109,-1.04942126,0.172724,100529.22,85622.97,1417.58,1.063540578,-1.72109,2,6,0,1.22E-16,-1,0.89780454,-0.440394152,100,0,170.6534981,Monsoon,0,37.3857535,333.2791997,284.8208627,292.4083435,Jun,Wed
Delhi,11-06-2020,406,223.3,438.48,336.98,462.84,4.26,385.7,76.875,28.5,0.014639608,309.6819413,0.080711938,-0.370927645,100534.12,89576.25,1027.01,0.379607343,-5.66194125,3,6,0,1.22E-16,-1,0.790775737,-0.612105983,100,0,282.2759082,Monsoon,0,24.89513929,3541.751778,283.6836088,286.9413403,Jun,Thu
Delhi,12-06-2020,389,213.95,420.12,322.87,443.46,4.08,369.55,76.875,28.5,0.013987545,310.4340933,-1.023044433,0.27470812,100143.1,81753.03,1803.09,1.059284883,-6.834093333,4,6,0,1.22E-16,-1,0.651372483,-0.758758123,100,0,164.9694783,Monsoon,0,24.1181856,1200.163576,285.9313828,287.2306898,Jun,Fri
Delhi,13-06-2020,123,67.65,132.84,102.09,140.22,1.29,116.85,76.875,28.5,0.013111537,309.6811746,-1.30438011,0.663018199,98361.16,86900.05,1081.23,1.463215843,-11.52117458,5,6,1,1.22E-16,-1,0.485301963,-0.874346616,100,0,153.0557068,Monsoon,0,33.65697624,2166.986229,295.8557744,302.9476162,Jun,Sat
Delhi,14-06-2020,154,84.7,166.32,127.82,175.56,1.62,146.3,76.875,28.5,0.012797722,309.2360788,-1.098558861,-0.003922441,101341.21,82009.34,1798.6,1.098565864,-18.92607875,6,6,1,1.22E-16,-1,0.299363123,-0.954139256,100,0,180.2045756,Monsoon,0,35.83574035,1328.828024,297.2636837,302.0960216,Jun,Sun
Delhi,15-06-2020,115,63.25,124.2,95.45,131.1,1.21,109.25,76.875,28.5,0.010417529,309.648355,-0.208457926,-0.607967446,99283.12,85358.28,1334.35,0.642712317,-7.988355,0,6,0,1.22E-16,-1,0.101168322,-0.994869323,100,0,251.0743484,Monsoon,0,34.05468679,788.9923223,296.3704471,301.5644636,Jun,Mon
Delhi,16-06-2020,118,64.9,127.44,97.94,134.52,1.24,112.1,76.875,28.5,0.008724242,310.2216892,-1.280060975,0.166742196,98746.07,80966.76,1714.51,1.290875308,-15.16168917,1,6,0,1.22E-16,-1,-0.101168322,-0.994869323,87.24242121,0,172.5783751,Monsoon,0,42.08981806,530.5291691,294.4358493,301.488503,Jun,Tue
Delhi,17-06-2020,109,59.95,117.72,90.47,124.26,1.14,103.55,76.875,28.5,0.010181713,309.8888563,-1.553201418,1.395357792,98163.1,84503.71,1311.38,2.087931516,-10.87885625,2,6,0,1.22E-16,-1,-0.299363123,-0.954139256,100,0,138.0642591,Monsoon,0,35.63376969,448.1922048,295.2986148,301.9377834,Jun,Wed
Delhi,18-06-2020,95,52.25,102.6,78.85,108.3,1,90.25,76.875,28.5,0.010562007,311.0258283,-0.259459867,-0.291711535,100363.57,87561.63,1234.82,0.390403691,-1.875828333,3,6,0,1.22E-16,-1,-0.485301963,-0.874346616,100,0,228.3488308,Monsoon,0,44.23228401,365.8552405,296.0099298,301.4334219,Jun,Thu
Delhi,19-06-2020,148,81.4,159.84,122.84,168.72,1.55,140.6,76.875,28.5,0.012737466,311.3642171,2.841255175,-1.894169566,100710.26,83475.72,1637.08,3.414763435,-13.38421708,4,6,0,1.22E-16,-1,-0.651372483,-0.758758123,100,0,326.3099402,Monsoon,0,28.69,1355.086008,297.0875421,302.8279918,Jun,Fri
Delhi,20-06-2020,149,81.95,160.92,123.67,169.86,1.56,141.55,76.875,28.5,0.014608642,310.4882483,2.94133473,-0.972166886,98066.35,86649.12,1111.55,3.097831249,-3.688248333,5,6,1,1.22E-16,-1,-0.790775737,-0.612105983,100,0,341.7103002,Monsoon,0,29.3301811,687.3487358,296.7272007,303.2518636,Jun,Sat
Delhi,21-06-2020,98,53.9,105.84,81.34,111.72,1.03,93.1,76.875,28.5,0.014897485,309.2273488,-0.178455839,-0.537209049,100048.37,87954.5,1107.84,0.566074244,-15.45734875,6,6,1,1.22E-16,-1,-0.89780454,-0.440394152,100,0,251.6239937,Monsoon,0,29.9703622,19.61146321,297.2020706,302.0475127,Jun,Sun
Delhi,22-06-2020,92,50.6,99.36,76.36,104.88,0.97,87.4,76.875,28.5,0.017595809,306.9816733,-0.590249601,-0.34680377,98905.98,89271.78,910.29,0.684592906,-3.531673333,0,6,0,1.22E-16,-1,-0.968077119,-0.250652532,100,0,210.4365543,Monsoon,0,32.72226666,1065.236893,295.5118333,301.6698971,Jun,Mon
Delhi,23-06-2020,76,41.8,82.08,63.08,86.64,0.8,72.2,76.875,28.5,0.01687011,307.5446079,-3.389124263,1.646719315,100580.69,82346.42,1812.34,3.768003154,1.995392083,1,6,0,1.22E-16,-1,-0.998716507,-0.050649169,100,0,154.0856513,Monsoon,0,40.16917103,549.0625,296.2631074,301.8458388,Jun,Tue
Delhi,24-06-2020,66,36.3,71.28,54.78,75.24,0.69,62.7,76.875,28.5,0.019072469,306.6823608,-2.027212303,1.237403714,98697.47,83993.16,1379.03,2.375027931,-14.64236083,2,6,0,1.22E-16,-1,-0.988468324,0.151427778,100,0,148.6002463,Monsoon,0,39.55500145,722.0177383,297.7302766,300.651376,Jun,Wed
Delhi,25-06-2020,85,46.75,91.8,70.55,96.9,0.89,80.75,76.875,28.5,0.018812322,308.2030071,0.665480664,-0.956669599,100763.75,81524.16,1799.59,1.165367425,-18.03300708,3,6,0,1.22E-16,-1,-0.937752132,0.347305253,100,0,304.823334,Monsoon,0,38.94083188,894.9729766,298.2579748,300.1585065,Jun,Thu
Delhi,26-06-2020,105,57.75,113.4,87.15,119.7,1.1,99.75,76.875,28.5,0.017945797,308.1359517,2.988363264,-1.339598093,99546.94,89924.84,888.71,3.274879852,-9.465951667,4,6,0,1.22E-16,-1,-0.848644257,0.52896401,100,0,335.854666,Monsoon,0,37.45056043,1067.928215,298.9351045,300.448779,Jun,Fri
Delhi,27-06-2020,108,59.4,116.64,89.64,123.12,1.13,102.6,76.875,28.5,0.014818656,310.1158446,5.155321963,-1.25336932,101746.92,89270.01,1117.59,5.305495188,-18.26584458,5,6,1,1.22E-16,-1,-0.724792787,0.688966919,100,0,346.3352818,Monsoon,0,35.96028898,1240.883453,297.3861717,302.0579976,Jun,Sat
Delhi,28-06-2020,209,114.95,225.72,173.47,238.26,2.19,198.55,76.875,28.5,0.015791022,310.3962158,4.667761717,-0.967230227,98550.08,85399.57,1278.52,4.766920783,-5.426215833,6,6,1,1.22E-16,-1,-0.571268215,0.820763441,100,0,348.2931354,Monsoon,0,31.80535872,795.2781862,295.8864055,303.4819577,Jun,Sun
Delhi,29-06-2020,230,126.5,248.4,190.9,262.2,2.42,218.5,76.875,28.5,0.016482381,310.2953379,1.944749823,-1.3433634,99364.27,88420.33,1053.01,2.36361526,-2.005337917,0,6,0,1.22E-16,-1,-0.394355855,0.918957812,100,0,325.3646752,Monsoon,0,28.85055344,1409.866294,296.6077739,303.1671782,Jun,Mon
Delhi,30-06-2020,102,56.1,110.16,84.66,116.28,1.07,96.9,76.875,28.5,0.01713318,308.5406392,-2.79778565,0.957559667,98453.89,85209.58,1263.09,2.957114313,-9.860639167,1,6,0,1.22E-16,-1,-0.20129852,0.979529941,100,0,161.1061677,Monsoon,0,35.18875441,1355.552286,297.0708106,300.4844348,Jun,Tue
Delhi,01-07-2020,254,139.7,274.32,210.82,289.56,2.67,241.3,76.875,28.5,0.01624629,309.9442588,-1.369696253,-0.037944542,101698.77,86235.86,1424.99,1.370221738,-14.77425875,2,7,0,-0.5,-0.866025404,0.20129852,0.979529941,100,0,181.5868527,Monsoon,0,8.830053558,762.1478749,283.5981749,285.2889194,Jul,Wed
Delhi,02-07-2020,295,162.25,318.6,244.85,336.3,3.1,280.25,76.875,28.5,0.016476163,310.8227254,-1.245960789,0.337905413,101509.36,80891.24,1985.03,1.290967992,-12.13272542,3,7,0,-0.5,-0.866025404,0.394355855,0.918957812,100,0,164.8263247,Monsoon,0,19.24833931,1358.555543,279.1241996,281.2466001,Jul,Thu
Delhi,03-07-2020,67,36.85,72.36,55.61,76.38,0.7,63.65,76.875,28.5,0.017766718,310.5129204,-1.471702943,0.994135345,99031.77,87552.7,1097.97,1.776010878,-6.042920417,4,7,0,-0.5,-0.866025404,0.571268215,0.820763441,100,0,145.9609736,Monsoon,0,20.60225329,620.3951358,285.1116581,285.639312,Jul,Fri
Delhi,04-07-2020,90,49.5,97.2,74.7,102.6,0.95,85.5,76.875,28.5,0.018834592,309.2771758,-1.392250307,1.647134961,100639.94,81277.13,1815.01,2.156713819,-19.09717583,5,7,1,-0.5,-0.866025404,0.724792787,0.688966919,100,0,130.2063581,Monsoon,0,25.89283036,342.5749038,285.2085274,291.0370783,Jul,Sat
Delhi,05-07-2020,127,69.85,137.16,105.41,144.78,1.33,120.65,76.875,28.5,0.020121294,304.7231329,-1.870688946,-0.613694182,101268.89,88260.68,1214.49,1.96878076,-2.933132917,6,7,1,-0.5,-0.866025404,0.848644257,0.52896401,100,0,198.1624827,Monsoon,0,36.12083891,226.4768012,289.5747443,294.8245908,Jul,Sun
Delhi,06-07-2020,107,58.85,115.56,88.81,121.98,1.12,101.65,76.875,28.5,0.016891534,307.0819346,-2.48893011,-0.031123228,100220.8,87820.28,1168.62,2.489124695,-4.811934583,0,7,0,-0.5,-0.866025404,0.937752132,0.347305253,100,0,180.716427,Monsoon,0,31.20049667,1007.916543,294.5383911,297.9294084,Jul,Mon
Delhi,07-07-2020,65,35.75,70.2,53.95,74.1,0.68,61.75,76.875,28.5,0.018563341,303.6965313,-5.397769204,0.796053213,100118.6,87087.45,1235.73,5.456153691,-0.94653125,1,7,0,-0.5,-0.866025404,0.988468324,0.151427778,100,0,171.6105962,Monsoon,0,32.30844806,792.2442792,297.1015469,300.7307282,Jul,Tue
Delhi,08-07-2020,54,29.7,58.32,44.82,61.56,0.57,51.3,76.875,28.5,0.019118332,305.1195763,-1.509196743,2.184953979,98967.41,80361.6,1797.29,2.655503474,-10.27957625,2,7,0,-0.5,-0.866025404,0.998716507,-0.050649169,100,0,124.633708,Monsoon,0,30.82808848,444.0891566,296.9526655,300.9523396,Jul,Wed
Delhi,09-07-2020,93,51.15,100.44,77.19,106.02,0.98,88.35,76.875,28.5,0.019267635,306.6285567,2.76925932,0.685845035,98372.41,83031.28,1510.05,2.852924919,-2.348556667,3,7,0,-0.5,-0.866025404,0.968077119,-0.250652532,100,0,13.91018886,Monsoon,0,19.16388567,934.3906891,298.1554329,298.7737656,Jul,Thu
Delhi,10-07-2020,215,118.25,232.2,178.45,245.1,2.26,204.25,76.875,28.5,0.017250329,308.4495367,5.010953038,-0.547894686,101588.86,82631.13,1764.34,5.040817288,-16.61953667,4,7,0,-0.5,-0.866025404,0.89780454,-0.440394152,100,0,353.7601003,Monsoon,0,34.23963147,424.5215361,287.1650573,294.451584,Jul,Fri
Delhi,11-07-2020,427,234.85,461.16,354.41,486.78,4.48,405.65,76.875,28.5,0.018317954,307.9354067,2.669547358,0.735202131,101601.67,83601.36,1678.02,2.768935765,-13.94540667,5,7,1,-0.5,-0.866025404,0.790775737,-0.612105983,100,0,15.39773138,Monsoon,0,28.61982959,1584.681164,282.3127418,287.0494405,Jul,Sat
Delhi,12-07-2020,400,220,432,332,456,4.2,380,76.875,28.5,0.019476198,305.7494142,1.565616228,-1.352895549,100532.41,80876.43,1958.51,2.069173878,1.800585833,6,7,1,-0.5,-0.866025404,0.651372483,-0.758758123,100,0,319.1687284,Monsoon,0,23.82391415,1103.240511,285.6336928,286.5204737,Jul,Sun
Delhi,13-07-2020,72,39.6,77.76,59.76,82.08,0.76,68.4,76.875,28.5,0.017904816,306.7648783,2.770445029,-1.433869486,99356.12,89369.58,945.01,3.119510757,-1.994878333,0,7,0,-0.5,-0.866025404,0.485301963,-0.874346616,100,0,332.635757,Monsoon,0,35.20765167,836.9010461,297.2389909,299.5177108,Jul,Mon
Delhi,14-07-2020,127,69.85,137.16,105.41,144.78,1.33,120.65,76.875,28.5,0.016548235,308.2331067,0.557043136,-1.475457968,99396.84,85538.02,1275.85,1.57710915,-17.96310667,1,7,0,-0.5,-0.866025404,0.299363123,-0.954139256,100,0,290.6834846,Monsoon,0,32.5733233,798.1335046,296.6416736,301.7593452,Jul,Tue
Delhi,15-07-2020,124,68.2,133.92,102.92,141.36,1.3,117.8,76.875,28.5,0.017359656,307.7113017,-3.347899775,0.440139085,100903.82,83055.24,1680.71,3.376707763,-12.74130167,2,7,0,-0.5,-0.866025404,0.101168322,-0.994869323,100,0,172.5104349,Monsoon,0,31.15350254,1651.950076,298.5719206,301.0185082,Jul,Wed
Delhi,16-07-2020,72,39.6,77.76,59.76,82.08,0.76,68.4,76.875,28.5,0.018218616,307.0370942,-3.309283942,1.866264583,101588.44,83969.82,1640.75,3.799250413,-12.74709417,3,7,0,-0.5,-0.866025404,-0.101168322,-0.994869323,100,0,150.5792553,Monsoon,0,34.4147396,1531.746685,297.9960272,300.165438,Jul,Thu
Delhi,17-07-2020,79,43.45,85.32,65.57,90.06,0.83,75.05,76.875,28.5,0.020521054,305.8386313,-2.841671525,1.469476918,101548.35,84472.03,1592.06,3.199134175,-10.41863125,4,7,0,-0.5,-0.866025404,-0.299363123,-0.954139256,100,0,152.6557425,Monsoon,0,32.71746617,1411.543294,298.4521766,299.6933764,Jul,Fri
Delhi,18-07-2020,92,50.6,99.36,76.36,104.88,0.97,87.4,76.875,28.5,0.021049559,306.7961996,-1.134063051,1.239104983,101119.5,86005.94,1397.65,1.679726217,-11.84619958,5,7,1,-0.5,-0.866025404,-0.485301963,-0.874346616,100,0,132.4656099,Monsoon,0,31.02019273,1291.339903,299.1426394,300.6874768,Jul,Sat
Delhi,19-07-2020,65,35.75,70.2,53.95,74.1,0.68,61.75,76.875,28.5,0.021430906,306.1855808,3.570835021,0.111569301,100568.13,85156.79,1418.09,3.572577565,-14.93558083,6,7,1,-0.5,-0.866025404,-0.651372483,-0.758758123,100,0,1.789601332,Monsoon,0,29.32291929,1171.136512,299.4060016,300.6327316,Jul,Sun
Delhi,20-07-2020,60,33,64.8,49.8,68.4,0.63,57,76.875,28.5,0.019909257,306.59917,2.089879137,-0.145695418,98336.56,89193.92,854.56,2.094951542,-7.41917,0,7,0,-0.5,-0.866025404,-0.790775737,-0.612105983,100,0,356.0120909,Monsoon,0,27.62564585,1050.933121,298.0092731,300.4826399,Jul,Mon
Delhi,21-07-2020,61,33.55,65.88,50.63,69.54,0.64,57.95,76.875,28.5,0.020827865,304.1589392,1.693865842,-0.329391586,98646.51,84969.63,1330.93,1.725595638,0.491060833,1,7,0,-0.5,-0.866025404,-0.89780454,-0.440394152,100,0,348.995521,Monsoon,0,25.92837242,930.7297297,297.8722054,298.9809285,Jul,Tue
Delhi,22-07-2020,59,32.45,63.72,48.97,67.26,0.62,56.05,76.875,28.5,0.019975663,301.1849233,0.96316568,-0.534423662,101594.22,89921.58,1079.37,1.101497516,0.945076667,2,7,0,-0.5,-0.866025404,-0.968077119,-0.250652532,100,0,330.9757875,Monsoon,0,28.29622787,1145.734749,297.2205987,298.5816591,Jul,Wed
Delhi,23-07-2020,65,35.75,70.2,53.95,74.1,0.68,61.75,76.875,28.5,0.018524238,303.6254946,0.463521052,-0.981057355,100425.72,88514.25,1121.46,1.08504622,-0.165494583,3,7,0,-0.5,-0.866025404,-0.998716507,-0.050649169,100,0,295.2893714,Monsoon,0,30.66408332,1360.739769,296.0778293,297.5605635,Jul,Thu
Delhi,24-07-2020,100,55,108,83,114,1.05,95,76.875,28.5,0.018285991,303.9043867,-3.088276283,0.870393169,98036.79,82085.11,1515.89,3.208587644,-12.28438667,4,7,0,-0.5,-0.866025404,-0.988468324,0.151427778,100,0,164.2601542,Monsoon,0,31.09614213,1575.744789,297.4906742,299.4070857,Jul,Fri
Delhi,25-07-2020,67,36.85,72.36,55.61,76.38,0.7,63.65,76.875,28.5,0.019421683,303.8192817,-2.390964567,1.472958055,98405.89,89305.95,877.72,2.808258712,5.210718333,5,7,1,-0.5,-0.866025404,-0.937752132,0.347305253,100,0,148.3647787,Monsoon,0,31.52820093,1790.749808,297.7052723,299.3022916,Jul,Sat
Delhi,26-07-2020,78,42.9,84.24,64.74,88.92,0.82,74.1,76.875,28.5,0.019143041,304.7019942,-0.713193522,-0.044799635,100654.01,81163.66,1932.57,0.714599194,2.068005833,6,7,1,-0.5,-0.866025404,-0.848644257,0.52896401,100,0,183.5943427,Monsoon,0,32.73295613,2005.754828,298.3192647,300.0081702,Jul,Sun
Delhi,27-07-2020,100,55,108,83,114,1.05,95,76.875,28.5,0.018958455,306.3890513,2.67992306,-0.877685969,98020.25,88174.5,948.46,2.819985863,-0.28905125,0,7,0,-0.5,-0.866025404,-0.724792787,0.688966919,100,0,341.866163,Monsoon,0,33.93771132,832.2905596,298.3321541,300.6413933,Jul,Mon
Delhi,28-07-2020,72,39.6,77.76,59.76,82.08,0.76,68.4,76.875,28.5,0.019837036,307.2078383,2.056491835,-0.073945186,98643.23,83806.23,1462.19,2.057820828,-0.747838333,1,7,0,-0.5,-0.866025404,-0.571268215,0.820763441,100,0,357.9407054,Monsoon,0,33.27430654,992.4294713,297.4629828,300.7077162,Jul,Tue
Delhi,29-07-2020,90,49.5,97.2,74.7,102.6,0.95,85.5,76.875,28.5,0.019116879,305.7058067,0.225611916,2.000999775,100194.94,88779.74,1092.82,2.013678435,2.944193333,2,7,0,-0.5,-0.866025404,-0.394355855,0.918957812,100,0,83.56709161,Monsoon,0,32.61090176,1152.568383,296.2753919,302.190189,Jul,Wed
Delhi,30-07-2020,55,30.25,59.4,45.65,62.7,0.58,52.25,76.875,28.5,0.020756618,303.6988425,-0.040805374,0.855897999,100767.58,88680.57,1125.35,0.856870156,-2.8088425,3,7,0,-0.5,-0.866025404,-0.20129852,0.979529941,100,0,92.72953878,Monsoon,0,31.94749698,1393.577544,297.9696044,299.529085,Jul,Thu
Delhi,31-07-2020,75,41.25,81,62.25,85.5,0.79,71.25,76.875,28.5,0.021201722,304.9508983,1.051623534,0.741281327,100607.85,88059.25,1146.47,1.286627399,-10.94089833,4,7,0,-0.5,-0.866025404,-2.45E-16,1,100,0,35.17971424,Monsoon,0,31.28409219,1634.586706,298.4470805,299.5459138,Jul,Fri
Delhi,01-08-2020,266,146.3,287.28,220.78,303.24,2.79,252.7,76.875,28.5,0.019772791,305.1749133,1.132657352,0.243547062,98897.08,87900.3,1043.17,1.158545575,-2.834913333,5,8,1,-0.866025404,-0.5,0.20129852,0.979529941,100,1,12.13512429,Monsoon,0,4.19,712.6496317,284.3675627,285.6431452,Aug,Sat
Delhi,02-08-2020,289,158.95,312.12,239.87,329.46,3.03,274.55,76.875,28.5,0.020151268,305.5837067,1.817549934,-0.950019847,100848.72,83046.79,1733.09,2.050859691,-0.723706667,6,8,1,-0.866025404,-0.5,0.394355855,0.918957812,100,0,332.4042657,Monsoon,0,18.30498367,1009.641004,278.1376177,279.3507441,Aug,Sun
Delhi,03-08-2020,164,90.2,177.12,136.12,186.96,1.72,155.8,76.875,28.5,0.020774462,306.2168517,3.423337013,-0.326958613,98949,80809.19,1806.54,3.43891527,-1.456851667,0,8,0,-0.866025404,-0.5,0.571268215,0.820763441,100,0,354.5443008,Monsoon,0,24.34239982,387.9697529,284.4856698,284.6101751,Aug,Mon
Delhi,04-08-2020,83,45.65,89.64,68.89,94.62,0.87,78.85,76.875,28.5,0.020767407,306.4055433,0.496318291,-0.882095876,99301.6,84029.8,1468.49,1.012138814,-5.975543333,1,8,0,-0.866025404,-0.5,0.724792787,0.688966919,100,0,299.3646294,Monsoon,0,35.75799525,260.4481668,284.7188402,291.5986135,Aug,Tue
Delhi,05-08-2020,134,73.7,144.72,111.22,152.76,1.41,127.3,76.875,28.5,0.020407273,304.2668804,-3.020921495,0.287057743,100985.97,81735.25,1803.78,3.034529424,-12.89688042,2,8,0,-0.866025404,-0.5,0.848644257,0.52896401,100,0,174.571868,Monsoon,0,45.49961572,330.8338221,286.0564407,295.7003723,Aug,Wed
Delhi,06-08-2020,108,59.4,116.64,89.64,123.12,1.13,102.6,76.875,28.5,0.019887732,304.5142425,-7.083169425,0.397083361,100598.53,86949.51,1269.4,7.094290965,-7.0942425,3,8,0,-0.866025404,-0.5,0.937752132,0.347305253,100,0,176.79135,Monsoon,0,30.79385088,980.1490556,295.7414938,298.0288649,Aug,Thu
Delhi,07-08-2020,51,28.05,55.08,42.33,58.14,0.54,48.45,76.875,28.5,0.020584304,304.6739558,-3.249852069,1.783986284,101396.89,83461,1757.34,3.707309743,3.746044167,4,8,0,-0.866025404,-0.5,0.988468324,0.151427778,100,0,151.2356864,Monsoon,0,33.28454147,981.974212,298.0534908,298.6960174,Aug,Fri
Delhi,08-08-2020,87,47.85,93.96,72.21,99.18,0.91,82.65,76.875,28.5,0.020189079,305.9173717,0.379799516,0.115848668,100630.45,89756.1,1009.87,0.397075038,-4.227371667,5,8,1,-0.866025404,-0.5,0.998716507,-0.050649169,100,0,16.96306067,Monsoon,0,30.75434137,1176.539178,299.1272277,300.684533,Aug,Sat
Delhi,09-08-2020,79,43.45,85.32,65.57,90.06,0.83,75.05,76.875,28.5,0.020824173,304.6796975,-0.616324586,-0.411628913,100273.23,86409.72,1309.98,0.741143951,-3.9096975,6,8,1,-0.866025404,-0.5,0.968077119,-0.250652532,100,0,213.7380436,Monsoon,0,32.9393028,925.632442,297.7805551,299.2171745,Aug,Sun
Delhi,10-08-2020,208,114.4,224.64,172.64,237.12,2.18,197.6,76.875,28.5,0.02188481,304.0977692,-1.20362238,1.207576134,98374.7,88224.81,941.51,1.704977112,-8.717769167,0,8,0,-0.866025404,-0.5,0.89780454,-0.440394152,100,0,134.9060495,Monsoon,0,37.21245218,515.7638726,288.1204078,292.8379184,Aug,Mon
Delhi,11-08-2020,416,228.8,449.28,345.28,474.24,4.37,395.2,76.875,28.5,0.022117485,302.8891042,1.615498057,1.203345865,99470.86,81325.25,1753.11,2.014416849,-5.519104167,1,8,0,-0.866025404,-0.5,0.790775737,-0.612105983,100,0,36.68154464,Monsoon,0,25.26391119,2464.24966,282.6047049,286.1337562,Aug,Tue
Delhi,12-08-2020,383,210.65,413.64,317.89,436.62,4.02,363.85,76.875,28.5,0.022415322,303.7478746,2.385483541,1.047985692,99060.81,88620.14,1003.79,2.605533676,4.162125417,2,8,0,-0.866025404,-0.5,0.651372483,-0.758758123,100,1,23.71674521,Monsoon,0,25.21808626,822.8560524,284.5403086,285.3337896,Aug,Wed
Delhi,13-08-2020,50,27.5,54,41.5,57,0.53,47.5,76.875,28.5,0.022628976,302.9409479,-0.869689331,0.013878905,98975.96,89227.57,920.61,0.869800067,0.389052083,3,8,0,-0.866025404,-0.5,0.485301963,-0.874346616,100,0,179.085725,Monsoon,0,29.38099596,782.2100942,299.0964303,299.3455977,Aug,Thu
Delhi,14-08-2020,58,31.9,62.64,48.14,66.12,0.61,55.1,76.875,28.5,0.022097807,301.9837583,-2.510831642,0.658502673,101892.04,84870.62,1635.85,2.595746772,3.766241667,4,8,0,-0.866025404,-0.5,0.299363123,-0.954139256,100,0,165.3043059,Monsoon,0,28.30263899,876.8172039,298.0718502,298.9049396,Aug,Fri
Delhi,15-08-2020,67,36.85,72.36,55.61,76.38,0.7,63.65,76.875,28.5,0.021391025,302.8541475,-2.38763239,2.061026566,99572.39,86062.53,1276.51,3.154143138,-3.7641475,5,8,1,-0.866025404,-0.5,0.101168322,-0.994869323,100,1,139.1989333,Monsoon,1,27.22428202,971.4243136,298.3760528,298.9655163,Aug,Sat
Delhi,16-08-2020,52,28.6,56.16,43.16,59.28,0.55,49.4,76.875,28.5,0.022054412,304.0054938,-1.533089628,1.458987947,101568.19,87648.1,1305.6,2.116367084,-1.40549375,6,8,1,-0.866025404,-0.5,-0.101168322,-0.994869323,100,0,136.4186951,Monsoon,0,26.14592505,1066.031423,298.3814103,299.1664212,Aug,Sun
Delhi,17-08-2020,66,36.3,71.28,54.78,75.24,0.69,62.7,76.875,28.5,0.022826542,304.2110267,-0.97301523,1.890520975,100524.55,81748.39,1785.13,2.126223928,-9.241026667,0,8,0,-0.866025404,-0.5,-0.299363123,-0.954139256,100,0,117.2340197,Monsoon,0,27.19108941,957.9589086,299.1256898,300.3077779,Aug,Mon
Delhi,18-08-2020,72,39.6,77.76,59.76,82.08,0.76,68.4,76.875,28.5,0.023417149,302.8118725,1.064379336,1.232338651,101179.25,85025.66,1548.34,1.62836173,1.2981275,1,8,0,-0.866025404,-0.5,-0.485301963,-0.874346616,100,0,49.18260296,Monsoon,0,28.23625376,849.8863939,298.3311921,299.0885213,Aug,Tue
Delhi,19-08-2020,57,31.35,61.56,47.31,64.98,0.6,54.15,76.875,28.5,0.023154937,302.0863071,0.698386786,0.704910323,100010.55,83986.63,1525.97,0.992291624,-3.536307083,2,8,0,-0.866025404,-0.5,-0.651372483,-0.758758123,100,0,45.26635019,Monsoon,0,29.28141812,741.8138792,298.6236677,299.1031967,Aug,Wed
Delhi,20-08-2020,50,27.5,54,41.5,57,0.53,47.5,76.875,28.5,0.021618934,300.7486946,-2.041392242,1.219677272,100307.62,81463.74,1820.24,2.378002299,-1.898694583,3,8,0,-0.866025404,-0.5,-0.790775737,-0.612105983,100,0,149.1428119,Monsoon,0,30.32658247,633.7413645,297.7980046,298.2912684,Aug,Thu
Delhi,21-08-2020,57,31.35,61.56,47.31,64.98,0.6,54.15,76.875,28.5,0.019681699,301.0566025,-3.631716871,0.175408003,99970.07,83675.34,1577.98,3.635950412,1.9333975,4,8,0,-0.866025404,-0.5,-0.89780454,-0.440394152,100,0,177.2348246,Monsoon,0,31.37174683,525.6688498,297.6580301,299.3430587,Aug,Fri
Delhi,22-08-2020,53,29.15,57.24,43.99,60.42,0.56,50.35,76.875,28.5,0.020122788,301.2682738,-4.22029375,-0.655488643,98780.97,80681.72,1828.96,4.27089507,7.46172625,5,8,1,-0.866025404,-0.5,-0.968077119,-0.250652532,100,0,188.8285387,Monsoon,0,24.76676767,375.6067754,296.1671167,299.2898393,Aug,Sat
Delhi,23-08-2020,53,29.15,57.24,43.99,60.42,0.56,50.35,76.875,28.5,0.020650327,301.3672929,-4.345928346,-0.017340551,100889.81,80258.12,1950.6,4.345962941,-10.08729292,6,8,1,-0.866025404,-0.5,-0.998716507,-0.050649169,100,0,180.2286129,Monsoon,0,29.29575758,419.2050815,296.8767752,299.5255205,Aug,Sun
Delhi,24-08-2020,45,24.75,48.6,37.35,51.3,0.47,42.75,76.875,28.5,0.020212705,301.4947225,-3.953162617,2.138681393,99123.09,81351.66,1772.58,4.494602627,4.9952775,0,8,0,-0.866025404,-0.5,-0.988468324,0.151427778,100,0,151.586383,Monsoon,0,26.75613028,462.8033877,297.07014,299.1935947,Aug,Mon
Delhi,25-08-2020,61,33.55,65.88,50.63,69.54,0.64,57.95,76.875,28.5,0.021228737,302.2933229,-0.976174263,2.428733267,98097.26,89631.15,781.6,2.617567854,-6.443322917,1,8,0,-0.866025404,-0.5,-0.937752132,0.347305253,100,0,111.8965423,Monsoon,0,28.65220854,506.4016938,297.0204503,298.8387892,Aug,Tue
